rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
155,Alex Anzalone,LB,25.365,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
156,Troy Apke,S,25.162,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
157,JJ Arcega-Whiteside,WR,23.264,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0
158,Alex Armah,FB,26.126,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,14.0,14.0,0.0,14.0
159,Arik Armstead,DL,26.31,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
160,Dorance Armstrong Jr.,DE,23.102,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
161,Damon Arnette,CB,24.019,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
162,Dan Arnold,TE,25.189,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,0.0,0.0,,0.0,4.0,2.0,26.0,13.0,0.0,6.5
163,Jeremiah Attaochu,LB,27.247,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
164,Blessuan Austin,CB,24.063,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
165,Denico Autry,DT/DE,30.067,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
166,Anthony Averett,CB,25.295,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
167,Chidobe Awuzie,CB,25.119,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
168,Michael Badgley,K,25.054,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
169,Allen Bailey,DE,31.179,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
170,Dan Bailey,K,32.238,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
171,Jake Bailey,P,23.094,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
172,Budda Baker,S,24.254,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
173,Jerome Baker,LB,23.27,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
174,Corey Ballentine,CB,24.16,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
175,Chris Banjo,S,30.207,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
176,Ben Banogu,DE,24.245,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
177,Krys Barnes,LB,22.171,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
178,Derek Barnett,DE,24.087,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
179,Shaquil Barrett,LB,27.308,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
180,Cody Barton,LB,23.312,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
181,Tarell Basham,LB,26.186,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
182,Tyler Bass,K,23.219,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
183,Essang Bassey,DB,22.039,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
184,Jessie Bates III,S,23.204,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
185,Marcus Baugh,TE,25.286,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,2.0
186,Cole Beasley,WR,31.147,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,6.0,5.0,70.0,14.0,0.0,11.67
187,Odell Beckham Jr.,WR,27.317,2020-09-17,NFL,CLE,Home,CIN,W 35-30,2,2,Thu,0.0,0.0,,0.0,6.0,4.0,74.0,18.5,1.0,12.33
188,Blake Bell,TE,29.044,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,3.0,2.0,34.0,17.0,0.0,11.33
189,Vonn Bell,S,25.28,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
190,Nick Bellore,FB,31.131,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
191,Ja'Whaun Bentley,LB,24.027,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
192,Braxton Berrios,WR,24.35,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,0.0,0.0,,0.0,8.0,6.0,59.0,9.83,1.0,7.38
193,Ross Blacklock,DT,22.073,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
194,Julian Blackmon,S,22.027,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
195,Marquise Blair,FS,23.064,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
196,Rodrigo Blankenship,K,23.235,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
197,Amani Bledsoe,DE,22.224,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
198,C.J. Board,WR,26.283,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,3.0,3.0,32.0,10.67,0.0,10.67
199,Chris Board,LB,25.059,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
200,Corey Bojorquez,P,24.007,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
201,Garett Bolles,T,28.116,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
202,Mike Boone,RB,25.082,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
203,Joey Bosa,DE,25.071,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
204,Jonathan Bostic,LB,29.138,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
205,Tre Boston,S,28.087,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
206,Chris Boswell,K,29.188,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
207,Kendrick Bourne,WR,25.047,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,5.0,4.0,67.0,16.75,0.0,13.4
208,Lynn Bowden Jr.,WR,22.342,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0
209,Tyus Bowser,LB,25.12,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
210,Kris Boyd,CB,24.008,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
211,Tyler Boyd,WR,25.307,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,8.0,7.0,72.0,10.29,1.0,9.0
212,Miles Boykin,WR,23.344,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,5.0,4.0,38.0,9.5,0.0,7.6
213,Nick Boyle,TE,27.216,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,11.0,11.0,0.0,11.0
214,James Bradberry,CB,27.047,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
215,Tom Brady,QB,43.048,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
216,Drew Brees,QB,41.25,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
217,Aaron Brewer,LS,30.077,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
218,Teddy Bridgewater,QB,27.315,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
219,Michael Brockers,DL,29.274,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
220,Terrence Brooks,DB,28.202,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
221,Derrick Brown,DT,22.158,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
222,Jayon Brown,LB,25.207,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
223,John Brown,WR,30.17,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,6.0,4.0,82.0,20.5,1.0,13.67
224,Malcom Brown,DT,26.232,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
225,Marquise Brown,WR,23.108,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,6.0,5.0,42.0,8.4,0.0,7.0
226,Noah Brown,WR,24.258,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,2.0,2.0,28.0,14.0,0.0,14.0
227,Taven Bryan,DT,24.193,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
228,Harrison Bryant,TE,22.147,2020-09-17,NFL,CLE,Home,CIN,W 35-30,2,2,Thu,0.0,0.0,,0.0,2.0,1.0,14.0,14.0,0.0,7.0
229,DeForest Buckner,DT,26.187,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
230,Isaiah Buggs,DE,24.027,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
231,Randy Bullock,K,30.276,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
232,Terrell Burgess,S,21.313,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
233,Brian Burns,DE,22.15,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
234,Juston Burris,S,27.047,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
235,Deon Bush,DB,27.037,2020-09-20,NFL,CHI,Home,NYG,W 17-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
236,Devin Bush Jr.,LB,22.064,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
237,Harrison Butker,K,25.068,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
238,Adam Butler,DL,26.161,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
239,Malcolm Butler,DB,30.202,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
240,Vernon Butler,DT,26.098,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
241,Jake Butt,TE,25.071,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
242,Kevin Byard,DB,27.034,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
243,Josh Bynes,LB,31.024,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
244,Damiere Byrd,WR,27.237,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,9.0,6.0,72.0,12.0,0.0,8.0
245,Shilique Calhoun,LB,28.184,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
246,Bryce Callahan,CB,28.333,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
247,Calais Campbell,DE,34.019,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
248,De'Vondre Campbell,LB,27.079,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
249,A.J. Cann,G,28.353,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
250,Daniel Carlson,K,25.242,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
251,T.J. Carrie,CB,30.054,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
252,Cethan Carter,TE,25.012,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
253,DeAndre Carter,WR,27.163,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
254,Lorenzo Carter,LB,24.285,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
255,Jurrell Casey,DT,30.29,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
256,Quintez Cephus,WR,22.172,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,0.0,0.0,,0.0,3.0,3.0,54.0,18.0,0.0,18.0
257,K'Lavon Chaisson,LB,21.057,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
258,Sean Chandler,DB,24.146,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
259,DJ Chark,WR,23.363,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,4.0,4.0,84.0,21.0,0.0,21.0
260,Joseph Charlton,P,23.166,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
261,Taco Charlton,DE,25.318,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
262,Bradley Chubb,DE,24.088,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
263,Chuck Clark,S,25.154,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
264,Frank Clark,DE,27.098,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
265,Adrian Clayborn,DE,32.073,2020-09-17,NFL,CLE,Home,CIN,W 35-30,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
266,Chris Claybrooks,DB,23.065,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
267,Chase Claypool,WR,22.075,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,3.0,3.0,88.0,29.33,1.0,29.33
268,Jadeveon Clowney,DE,27.219,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
269,Randall Cobb,WR,30.029,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,6.0,5.0,59.0,11.8,0.0,9.83
270,A.J. Cole,P,24.299,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
271,Keelan Cole,WR,27.153,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,7.0,6.0,58.0,9.67,1.0,8.29
272,L.J. Collier,DE,25.008,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
273,Jamie Collins,LB,30.336,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
274,Landon Collins,S,26.254,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
275,Maliek Collins,DT,25.166,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
276,Britton Colquitt,P,35.184,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
277,Dustin Colquitt,P,38.137,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
278,John Cominsky,DE,24.303,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
279,Tyler Conklin,TE,25.052,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
280,Chris Conley,WR,27.331,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,7.0,4.0,48.0,12.0,0.0,6.86
281,Ryan Connelly,LB,24.353,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
282,Jared Cook,TE,33.167,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,0.0,0.0,,0.0,5.0,2.0,13.0,6.5,1.0,2.6
283,Logan Cooke,P,25.054,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
284,Brandin Cooks,WR,26.361,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,8.0,5.0,95.0,19.0,0.0,11.88
285,Amari Cooper,WR,26.095,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,9.0,6.0,100.0,16.67,0.0,11.11
286,Pharoh Cooper,WR,25.197,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
287,Brandon Copeland,LB,29.08,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
288,Kirk Cousins,QB,32.032,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
289,Keke Coutee,WR,23.25,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,2.0,2.0,11.0,5.5,0.0,5.5
290,Christian Covington,DT,26.337,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
291,Byron Cowart,DL,24.123,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
292,Fletcher Cox,DT,29.282,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
293,Jack Crawford,DE,32.013,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
294,Tyrone Crawford,DL,30.303,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
295,Mason Crosby,K,36.017,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
296,Maxx Crosby,DE,23.03,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
297,Keion Crossen,DB,24.156,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
298,Zach Cunningham,LB,25.283,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
299,Kamren Curl,S,21.201,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
300,Austin Cutting,LS,23.329,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
301,Andy Dalton,QB,32.327,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
302,Jordan Dangerfield,DB,29.27,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
303,Darrell Daniels,TE,25.303,2020-09-20,NFL,ARI,Home,WAS,W 30-15,2,2,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
304,Michael Danna,DE,22.291,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
305,Ronald Darby,CB,26.262,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
306,Lavonte David,LB,30.241,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
307,Ashtyn Davis,S,23.346,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
308,Carlton Davis,DB,23.264,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
309,Cody Davis,DB,31.106,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
310,Corey Davis,WR,25.253,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,0.0,0.0,,0.0,5.0,3.0,36.0,12.0,1.0,7.2
311,Demario Davis,LB,31.254,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
312,Gabriel Davis,WR,21.172,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,1.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,6.0
313,Jarrad Davis,LB,24.309,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
314,Michael Davis,CB,25.258,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
315,Raekwon Davis,DT,23.102,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
316,Tyeler Davison,DT,27.363,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
