rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
799,Cairo Santos,K,28.32,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
800,Mohamed Sanu,WR,31.036,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,9.0
801,Darnell Savage Jr.,S,23.059,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
802,Brennan Scarlett,OLB,27.058,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
803,Joe Schobert,LB,26.323,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
804,Dalton Schultz,TE,24.078,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,6.0,4.0,48.0,12.0,0.0,8.0
805,JK Scott,P,23.333,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
806,Vernon Scott,S,23.016,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
807,Andrew Sendejo,S,33.018,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
808,Tim Settle,DT,23.078,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
809,Danny Shelton,DT,27.038,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
810,Darrius Shepherd,WR,24.331,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
811,Nathan Shepherd,DL,27.017,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
812,Trent Sherfield,WR,24.214,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
813,Anthony Sherman,FB,31.292,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0
814,Zach Sieler,DE,25.017,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
815,Isaiah Simmons,LB,22.063,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
816,Jeffery Simmons,DT,23.061,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
817,Justin Simmons,S,26.313,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
818,John Simon,DE,29.349,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
819,LeShaun Sims,CB,27.009,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
820,Steven Sims,WR,23.18,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
821,Alex Singleton,LB,26.295,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
822,Buster Skrine,DB,31.154,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
823,Darius Slay,CB,29.27,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
824,Darius Slayton,WR,23.259,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,7.0,3.0,53.0,17.67,0.0,7.57
825,Sam Sloman,K,23.008,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
826,Joey Slye,K,24.17,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
827,Aldon Smith,DE,31.002,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
828,Harrison Smith,S,31.238,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
829,Ito Smith,RB,25.016,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0
830,Jaylon Smith,LB,25.105,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
831,Jimmy Smith,CB,32.064,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
832,Jonnu Smith,TE,25.036,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,8.0,5.0,61.0,12.2,0.0,7.63
833,Kaden Smith,TE,23.156,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,2.0,1.0,13.0,13.0,0.0,6.5
834,Keith Smith,FB,28.172,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,3.0,3.0,0.0,3.0
835,Lee Smith,TE,32.311,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
836,Malcolm Smith,LB,31.084,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
837,Preston Smith,LB,27.315,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
838,Roquan Smith,LB,23.172,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
839,Tre'Quan Smith,WR,24.264,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,6.0,4.0,42.0,10.5,0.0,7.0
840,Za'Darius Smith,LB,28.019,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
841,JuJu Smith-Schuster,WR,23.31,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,5.0,4.0,43.0,10.75,1.0,8.6
842,Durham Smythe,TE,25.016,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,1.0,1.0,7.0,7.0,0.0,7.0
843,Willie Snead,WR/RS,27.347,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,2.0,2.0,4.0,2.0,0.0,2.0
844,L'Jarius Sneed,CB,23.251,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
845,Daniel Sorensen,S,30.207,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
846,E.J. Speed,LB,25.118,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
847,Diontae Spencer,WR,28.192,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,7.0,7.0,0.0,7.0
848,Shamar Stephen,NT,29.215,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
849,Jace Sternberger,TE,24.093,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,3.0,3.0,36.0,12.0,0.0,12.0
850,Grover Stewart,DT,26.343,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
851,M.J. Stewart,CB,25.011,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
852,Kenny Stills,WR,28.158,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,4.0,3.0,35.0,11.67,0.0,8.75
853,Luke Stocker,TE,32.072,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,6.0,6.0,0.0,6.0
854,Kentavius Street,DL,23.182,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
855,Ryan Succop,K,34.008,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
856,Ndamukong Suh,DL,33.265,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
857,Chandon Sullivan,CB,24.051,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
858,Ty Summers,LB,24.271,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
859,Freddie Swain,WR,22.054,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,13.0,13.0,0.0,13.0
860,Josh Sweat,DE,23.182,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
861,Montez Sweat,DE,24.023,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
862,J.R. Sweezy,OL,31.172,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
863,D'Andre Swift,RB,21.257,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,2.0,1.0,19.0,19.0,0.0,9.5
864,Sione Takitaki,LB,25.111,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
865,Jaquiski Tartt,S,28.228,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
866,Auden Tate,WR,23.237,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,4.0,2.0,29.0,14.5,0.0,7.25
867,Golden Tate,WR,32.056,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,7.0,5.0,36.0,7.2,0.0,5.14
868,Jahlani Tavai,LB,23.365,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
869,Trent Taylor,WR,26.15,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,20.0,20.0,0.0,20.0
870,Vincent Taylor,DT,26.266,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
871,Ian Thomas,TE,24.113,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,2.0,1.0,9.0,9.0,0.0,4.5
872,Joe Thomas,LB,29.144,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
873,Logan Thomas,TE,29.088,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,7.0,4.0,31.0,7.75,0.0,4.43
874,Mike Thomas,WR,26.042,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,2.0,2.0,9.0,4.5,0.0,4.5
875,Tavierre Thomas,DB,24.2,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
876,Darian Thompson,S,27.005,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
877,Deionte Thompson,S,23.229,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
878,Shaq Thompson,LB,26.159,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
879,Tedric Thompson,S,25.252,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
880,Juan Thornhill,S,24.345,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
881,Jerry Tillery,DT,23.355,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
882,Noah Togiai,TE,23.083,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
883,Dalvin Tomlinson,DL,26.212,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
884,Robert Tonyan,TE,26.15,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,5.0,5.0,50.0,10.0,1.0,10.0
885,Tommy Townsend,P,23.321,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
886,Adam Trautman,TE,23.211,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,2.0,2.0,17.0,8.5,0.0,8.5
887,Danny Trevathan,LB,30.187,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
888,Justin Tucker,K,30.312,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
889,Jacob Tuioti-Mariner,DT,24.064,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
890,Stephon Tuitt,DE,27.127,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
891,Zeke Turner,LB,24.11,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
892,Brent Urban,DE,29.145,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
893,Kenny Vaccaro,DB,29.225,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
894,Marquez Valdes-Scantling,WR,25.353,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,4.0,1.0,5.0,5.0,0.0,1.25
895,Andrew Van Ginkel,LB,25.085,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
896,Kyle Van Noy,LB,29.182,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
897,James Vaughters,LB,27.092,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
898,Vita Vea,DL,25.235,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
899,Jason Verrett,CB,29.101,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
900,Bobby Wagner,LB,30.092,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
901,Anthony Walker,LB,25.05,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
902,Mykal Walker,LB,23.03,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
903,Tracy Walker,DB,25.239,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
904,K'Von Wallace,S,23.064,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
905,Levi Wallace,CB,25.107,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
906,Darren Waller,TE,28.014,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,4.0,2.0,9.0,4.5,0.0,2.25
907,Charvarius Ward,CB,24.135,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
908,Denzel Ward,DB,23.152,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
909,Jihad Ward,DE,26.14,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
910,Jimmie Ward,DB,29.071,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
911,Fred Warner,LB,23.313,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
912,James Washington,WR,24.178,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,7.0,5.0,36.0,7.2,0.0,5.14
913,Carlos Watkins,DE,26.297,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
914,Sammy Watkins,WR,27.106,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,8.0,7.0,62.0,8.86,0.0,7.75
915,Brandon Watson,S,25.075,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
916,J.J. Watt,DE,31.189,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
917,T.J. Watt,LB,25.352,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
918,Tress Way,P,30.162,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
919,Stephen Weatherly,DE,26.192,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
920,Ken Webster,DB,24.1,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
921,Nsimba Webster,WR,24.244,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
922,Jon Weeks,LS,34.223,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
923,Dede Westbrook,WR,26.308,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,1.0,1.0,4.0,4.0,0.0,4.0
924,Nick Westbrook-Ikhine,WR,23.19,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0
925,Devin White,ILB,22.223,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
926,Kyzir White,LB,24.187,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
927,Tre'Davious White,CB,25.255,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
928,Jordan Whitehead,S,23.193,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
929,Tahir Whitehead,LB,30.178,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
930,Christian Wilkins,DT,24.279,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
931,Brandon Williams,DT,31.22,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
932,Darious Williams,CB,27.196,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
933,DeShawn Williams,DT,27.273,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
934,K'Waun Williams,CB,29.077,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
935,Leonard Williams,DL,26.099,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
936,Marcus Williams,S,24.019,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
937,Mike Williams,WR,25.359,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,17.0,17.0,0.0,17.0
938,Nick Williams,DT,30.219,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
939,P.J. Williams,CB,27.118,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
940,Preston Williams,WR,23.181,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,2.0,2.0,7.0,3.5,1.0,3.5
941,Quinnen Williams,DL,22.281,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
942,Trevor Williams,CB,27.012,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
943,Vince Williams,LB,30.275,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
944,Avery Williamson,LB,28.202,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
945,Khari Willis,S,24.143,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
946,Brandon Wilson,S,26.062,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
947,Cedrick Wilson,WR,24.312,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,7.0,5.0,107.0,21.4,2.0,15.29
948,Damien Wilson,LB,27.123,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
949,Donovan Wilson,S,23.197,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
950,Eric Wilson,LB,26.001,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
951,Logan Wilson,LB,24.081,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
952,Tavon Wilson,S,30.192,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
953,Javon Wims,WR,26.016,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
954,Antoine Winfield Jr.,S,22.042,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
955,Andrew Wingard,S,23.294,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
956,Billy Winn,DT,31.165,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
957,Chase Winovich,DL,25.161,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
958,Brian Winters,G,29.079,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
959,Deatrich Wise Jr.,DL,26.063,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
